Date_reported,Country_code,Country,WHO_region,New_hospitalizations_last_7days,New_icu_admissions_last_7days,New_hospitalizations_last_28days,New_icu_admissions_last_28days
2025-03-16,BGR,Bulgaria,EUR,,,,
2025-03-16,BFA,Burkina Faso,AFR,,,,
2025-03-16,BDI,Burundi,AFR,,,,
2025-03-16,CPV,Cabo Verde,AFR,,,,
2025-03-16,KHM,Cambodia,WPR,,,,
2025-03-16,CMR,Cameroon,AFR,,,,
2025-03-16,CAN,Canada,AMR,,,,
2025-03-16,CYM,Cayman Islands,AMR,,,,
2025-03-16,CAF,Central African Republic,AFR,,,,
2025-03-16,TCD,Chad,AFR,,,,
2025-03-16,CHL,Chile,AMR,10,5,33,16
2025-03-16,CHN,China,WPR,,,,
2025-03-16,COL,Colombia,AMR,205,0,663,0
2025-03-16,COM,Comoros,AFR,,,,
2025-03-16,COG,Congo,AFR,,,,
2025-03-16,COK,Cook Islands,WPR,,,,
2025-03-16,CRI,Costa Rica,AMR,,,11,1
2025-03-16,CIV,Côte D’Ivoire,AFR,,,,
2025-03-16,HRV,Croatia,EUR,,,,
2025-03-16,CUB,Cuba,AMR,,,,
2025-03-16,CUW,Curaçao,AMR,,,,
2025-03-16,CYP,Cyprus,EUR,,,,
2025-03-16,CZE,Czechia,EUR,8,,50,4
2025-03-16,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2025-03-16,COD,Democratic Republic Of The Congo,AFR,,,,
2025-03-16,DNK,Denmark,EUR,,,106,
2025-03-16,DJI,Djibouti,EMR,,,,
2025-03-16,DMA,Dominica,AMR,,,,
2025-03-16,DOM,Dominican Republic,AMR,,,,
2025-03-16,ECU,Ecuador,AMR,,,,
2025-03-16,EGY,Egypt,EMR,,,,
2025-03-16,SLV,El Salvador,AMR,,,,
2025-03-16,GNQ,Equatorial Guinea,AFR,,,,
2025-03-16,ERI,Eritrea,AFR,,,,
2025-03-16,EST,Estonia,EUR,11,,62,2
2025-03-16,SWZ,Eswatini,AFR,,,,
2025-03-16,ETH,Ethiopia,AFR,,,,
2025-03-16,FLK,Falkland Islands (Malvinas),AMR,,,,
2025-03-16,FRO,Faroe Islands,EUR,,,,
2025-03-16,FJI,Fiji,WPR,,,,
2025-03-16,FIN,Finland,EUR,,,,
2025-03-16,FRA,France,EUR,4,5,13,14
2025-03-16,GUF,French Guiana,AMR,,,,
2025-03-16,PYF,French Polynesia,WPR,,,,
2025-03-16,GAB,Gabon,AFR,,,,
2025-03-16,GMB,Gambia,AFR,,,,
2025-03-16,GEO,Georgia,EUR,,,,
2025-03-16,DEU,Germany,EUR,,,,
2025-03-16,GHA,Ghana,AFR,,,,
2025-03-16,GIB,Gibraltar,EUR,,,,
2025-03-16,GRC,Greece,EUR,90,3,459,8
2025-03-16,GRL,Greenland,EUR,,,,
2025-03-16,GRD,Grenada,AMR,,,,
2025-03-16,GLP,Guadeloupe,AMR,,,,
2025-03-16,GUM,Guam,WPR,,,,
2025-03-16,GTM,Guatemala,AMR,0,0,5,0
2025-03-16,GGY,Guernsey,EUR,,,,
2025-03-16,GIN,Guinea,AFR,,,,
2025-03-16,GNB,Guinea-Bissau,AFR,,,,
2025-03-16,GUY,Guyana,AMR,,,0,0
2025-03-16,HTI,Haiti,AMR,0,0,0,0
2025-03-16,VAT,Holy See,EUR,,,,
2025-03-16,HND,Honduras,AMR,0,0,1,0
2025-03-16,HUN,Hungary,EUR,,,,
2025-03-16,ISL,Iceland,EUR,,,,
2025-03-16,IND,India,SEAR,,,,
2025-03-16,IDN,Indonesia,SEAR,,,,
2025-03-16,XXL,International Commercial Vessel,OTHER,,,,
2025-03-16,XXF,International Conveyance (American Samoa),OTHER,,,,
2025-03-16,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2025-03-16,XXI,International Conveyance (Kiribati),OTHER,,,,
2025-03-16,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2025-03-16,XXH,International Conveyance (Vanuatu),OTHER,,,,
2025-03-16,IRN,Iran (Islamic Republic Of),EMR,,,,
2025-03-16,IRQ,Iraq,EMR,,,,
2025-03-16,IRL,Ireland,EUR,30,,156,2
2025-03-16,IMN,Isle Of Man,EUR,,,,
2025-03-16,ISR,Israel,EUR,,,,
2025-03-16,ITA,Italy,EUR,83,2,392,30
2025-03-16,JAM,Jamaica,AMR,,,,
2025-03-16,JPN,Japan,WPR,,,,
2025-03-16,JEY,Jersey,EUR,,,,
2025-03-16,JOR,Jordan,EMR,,,,
2025-03-16,KAZ,Kazakhstan,EUR,,,,
2025-03-16,KEN,Kenya,AFR,,,,
2025-03-16,KIR,Kiribati,WPR,,,,
2025-03-16,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2025-03-16,KWT,Kuwait,EMR,,,,
2025-03-16,KGZ,Kyrgyzstan,EUR,,,,
2025-03-16,LAO,Lao People'S Democratic Republic,WPR,,,,
2025-03-16,LVA,Latvia,EUR,27,,119,
2025-03-16,LBN,Lebanon,EMR,,,,
2025-03-16,LSO,Lesotho,AFR,,,,
2025-03-16,LBR,Liberia,AFR,,,,
2025-03-16,LBY,Libya,EMR,,,,
2025-03-16,LIE,Liechtenstein,EUR,,,,
2025-03-16,LTU,Lithuania,EUR,15,1,60,4
2025-03-16,LUX,Luxembourg,EUR,,,,
2025-03-16,MDG,Madagascar,AFR,,,,
2025-03-16,MWI,Malawi,AFR,,,,
2025-03-16,MYS,Malaysia,WPR,,,,
2025-03-16,MDV,Maldives,SEAR,,,,
2025-03-16,MLI,Mali,AFR,,,,
2025-03-16,MLT,Malta,EUR,4,,7,
2025-03-16,MHL,Marshall Islands,WPR,,,,
2025-03-16,MTQ,Martinique,AMR,,,,
2025-03-16,MRT,Mauritania,AFR,0,0,0,0
2025-03-16,MUS,Mauritius,AFR,,,2,0
2025-03-16,MYT,Mayotte,AFR,,,,
2025-03-16,MEX,Mexico,AMR,,,,
2025-03-16,FSM,Micronesia (Federated States Of),WPR,,,,
2025-03-16,MCO,Monaco,EUR,,,,
2025-03-16,MNG,Mongolia,WPR,,,,
2025-03-16,MNE,Montenegro,EUR,,,,
2025-03-16,MSR,Montserrat,AMR,,,,
2025-03-16,MAR,Morocco,EMR,,,,
2025-03-16,MOZ,Mozambique,AFR,,,,
2025-03-16,MMR,Myanmar,SEAR,,,,
2025-03-16,NAM,Namibia,AFR,,,,
2025-03-16,NRU,Nauru,WPR,,,,
2025-03-16,NPL,Nepal,SEAR,,,,
2025-03-16,NLD,Netherlands,EUR,,,,
2025-03-16,NCL,New Caledonia,WPR,,,,
2025-03-16,NZL,New Zealand,WPR,61,1,281,9
2025-03-16,NIC,Nicaragua,AMR,,,,
2025-03-16,NER,Niger,AFR,,,,
2025-03-16,NGA,Nigeria,AFR,,,,
2025-03-16,NIU,Niue,WPR,,,,
2025-03-16,MKD,North Macedonia,EUR,,,0,
2025-03-16,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2025-03-16,NOR,Norway,EUR,,,,
2025-03-16,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,,,,
2025-03-16,OMN,Oman,EMR,,,,
2025-03-16,PAK,Pakistan,EMR,,,,
2025-03-16,PLW,Palau,WPR,,,,
2025-03-16,PAN,Panama,AMR,,,,
2025-03-16,PNG,Papua New Guinea,WPR,,,,
2025-03-16,PRY,Paraguay,AMR,,,,
2025-03-16,PER,Peru,AMR,,,,
2025-03-16,PHL,Philippines,WPR,,,,
2025-03-16,PCN,Pitcairn Islands,WPR,,,,
2025-03-16,POL,Poland,EUR,24,,156,
2025-03-16,PRT,Portugal,EUR,0,,4,
2025-03-16,PRI,Puerto Rico,AMR,,,,
2025-03-16,QAT,Qatar,EMR,,,,
2025-03-16,KOR,Republic Of Korea,WPR,,,,
2025-03-16,MDA,Republic Of Moldova,EUR,,,,
2025-03-16,REU,Réunion,AFR,,,,
2025-03-16,ROU,Romania,EUR,,,,
2025-03-16,RUS,Russian Federation,EUR,760,,2503,
2025-03-16,RWA,Rwanda,AFR,,,,
2025-03-16,BLM,Saint Barthélemy,AMR,,,,
2025-03-16,SHN,Saint Helena,AFR,,,,
2025-03-16,KNA,Saint Kitts And Nevis,AMR,,,,
2025-03-16,LCA,Saint Lucia,AMR,0,0,0,0
2025-03-16,MAF,Saint Martin,AMR,,,,
2025-03-16,SPM,Saint Pierre And Miquelon,AMR,,,,
2025-03-16,VCT,Saint Vincent And The Grenadines,AMR,,,,
2025-03-16,WSM,Samoa,WPR,,,,
2025-03-16,SMR,San Marino,EUR,,,,
2025-03-16,STP,Sao Tome And Principe,AFR,,,,
2025-03-16,SAU,Saudi Arabia,EMR,,,,
2025-03-16,SEN,Senegal,AFR,,,,
2025-03-16,SRB,Serbia,EUR,,,,
2025-03-16,SYC,Seychelles,AFR,,,,
2025-03-16,SLE,Sierra Leone,AFR,,,,
2025-03-16,SGP,Singapore,WPR,51,2,169,4
2025-03-16,SXM,Sint Maarten,AMR,,,,
2025-03-16,SVK,Slovakia,EUR,1,,11,1
2025-03-16,SVN,Slovenia,EUR,,,,
2025-03-16,SLB,Solomon Islands,WPR,,,,
2025-03-16,SOM,Somalia,EMR,,,,
2025-03-16,ZAF,South Africa,AFR,,,,
2025-03-16,SSD,South Sudan,AFR,,,,
2025-03-16,ESP,Spain,EUR,,,,
2025-03-16,LKA,Sri Lanka,SEAR,,,,
2025-03-16,SDN,Sudan,EMR,,,,
2025-03-16,SUR,Suriname,AMR,0,0,0,0
2025-03-16,SWE,Sweden,EUR,,2,,7
2025-03-16,CHE,Switzerland,EUR,,,,
2025-03-16,SYR,Syrian Arab Republic,EMR,,,,
2025-03-16,TJK,Tajikistan,EUR,,,,
2025-03-16,THA,Thailand,SEAR,,,3665,
2025-03-16,GBR,The United Kingdom,EUR,,,,
2025-03-16,TLS,Timor-Leste,SEAR,,,,
2025-03-16,TGO,Togo,AFR,,,,
2025-03-16,TKL,Tokelau,WPR,,,,
2025-03-16,TON,Tonga,WPR,,,,
2025-03-16,TTO,Trinidad And Tobago,AMR,,,,
2025-03-16,TUN,Tunisia,EMR,,,,
2025-03-16,TUR,Turkey,EUR,,,,
2025-03-16,TKM,Turkmenistan,EUR,,,,
2025-03-16,TCA,Turks And Caicos Islands,AMR,0,0,0,0
2025-03-16,TUV,Tuvalu,WPR,,,,
2025-03-16,UGA,Uganda,AFR,,,,
2025-03-16,UKR,Ukraine,EUR,0,0,1,1
2025-03-16,ARE,United Arab Emirates,EMR,,,,
2025-03-16,TZA,United Republic Of Tanzania,AFR,,,,
2025-03-16,USA,United States Of America,AMR,723,,2951,
2025-03-16,VIR,United States Virgin Islands,AMR,,,,
2025-03-16,URY,Uruguay,AMR,3,0,14,0
2025-03-16,UZB,Uzbekistan,EUR,,,,
2025-03-16,VUT,Vanuatu,WPR,,,,
2025-03-16,VEN,Venezuela (Bolivarian Republic Of),AMR,,,,
2025-03-16,VNM,Viet Nam,WPR,,,,
2025-03-16,WLF,Wallis And Futuna,WPR,,,,
2025-03-16,YEM,Yemen,EMR,,,,
2025-03-16,ZMB,Zambia,AFR,,,,
2025-03-16,ZWE,Zimbabwe,AFR,,,,
2025-03-09,AFG,Afghanistan,EMR,,,,
2025-03-09,ALB,Albania,EUR,,,,
2025-03-09,DZA,Algeria,AFR,,,,
2025-03-09,ASM,American Samoa,WPR,,,,
2025-03-09,AND,Andorra,EUR,,,,
2025-03-09,AGO,Angola,AFR,,,,
2025-03-09,AIA,Anguilla,AMR,,,,
2025-03-09,ATG,Antigua And Barbuda,AMR,,,,
2025-03-09,ARG,Argentina,AMR,33,,122,
2025-03-09,ARM,Armenia,EUR,,,,
2025-03-09,ABW,Aruba,AMR,,,,
2025-03-09,AUS,Australia,WPR,,3,,23
2025-03-09,AUT,Austria,EUR,,,,
2025-03-09,AZE,Azerbaijan,EUR,,,,
2025-03-09,BHS,Bahamas,AMR,,,,
2025-03-09,BHR,Bahrain,EMR,,,,
2025-03-09,BGD,Bangladesh,SEAR,,,,
2025-03-09,BRB,Barbados,AMR,,,,
2025-03-09,BLR,Belarus,EUR,,,,
2025-03-09,BEL,Belgium,EUR,,,,
2025-03-09,BLZ,Belize,AMR,,,,
2025-03-09,BEN,Benin,AFR,,,,
2025-03-09,BMU,Bermuda,AMR,,,,
2025-03-09,BTN,Bhutan,SEAR,,,,
2025-03-09,BOL,Bolivia (Plurinational State Of),AMR,0,0,1,0
2025-03-09,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2025-03-09,BIH,Bosnia And Herzegovina,EUR,0,0,1,0
2025-03-09,BWA,Botswana,AFR,,,,
2025-03-09,BRA,Brazil,AMR,207,61,1177,347
2025-03-09,VGB,British Virgin Islands,AMR,0,0,0,0
2025-03-09,BRN,Brunei Darussalam,WPR,0,0,1,0
2025-03-09,BGR,Bulgaria,EUR,,,,
2025-03-09,BFA,Burkina Faso,AFR,,,,
2025-03-09,BDI,Burundi,AFR,,,,
2025-03-09,CPV,Cabo Verde,AFR,,,,
2025-03-09,KHM,Cambodia,WPR,,,,
2025-03-09,CMR,Cameroon,AFR,,,,
2025-03-09,CAN,Canada,AMR,,,,
2025-03-09,CYM,Cayman Islands,AMR,,,,
2025-03-09,CAF,Central African Republic,AFR,,,,
2025-03-09,TCD,Chad,AFR,,,,
2025-03-09,CHL,Chile,AMR,7,4,29,13
2025-03-09,CHN,China,WPR,,,,
2025-03-09,COL,Colombia,AMR,186,0,533,0
2025-03-09,COM,Comoros,AFR,,,,
2025-03-09,COG,Congo,AFR,,,,
2025-03-09,COK,Cook Islands,WPR,,,,
2025-03-09,CRI,Costa Rica,AMR,0,0,17,1
2025-03-09,CIV,Côte D’Ivoire,AFR,,,,
2025-03-09,HRV,Croatia,EUR,,,,
2025-03-09,CUB,Cuba,AMR,,,,
2025-03-09,CUW,Curaçao,AMR,,,,
2025-03-09,CYP,Cyprus,EUR,,,,
2025-03-09,CZE,Czechia,EUR,9,2,52,4
2025-03-09,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2025-03-09,COD,Democratic Republic Of The Congo,AFR,,,,
2025-03-09,DNK,Denmark,EUR,,,169,
2025-03-09,DJI,Djibouti,EMR,,,,
2025-03-09,DMA,Dominica,AMR,,,,
2025-03-09,DOM,Dominican Republic,AMR,,,,
2025-03-09,ECU,Ecuador,AMR,,,3,0
2025-03-09,EGY,Egypt,EMR,,,,
2025-03-09,SLV,El Salvador,AMR,,,,
2025-03-09,GNQ,Equatorial Guinea,AFR,,,,
2025-03-09,ERI,Eritrea,AFR,,,,
2025-03-09,EST,Estonia,EUR,15,,77,2
2025-03-09,SWZ,Eswatini,AFR,,,,
2025-03-09,ETH,Ethiopia,AFR,,,,
2025-03-09,FLK,Falkland Islands (Malvinas),AMR,,,,
2025-03-09,FRO,Faroe Islands,EUR,,,,
2025-03-09,FJI,Fiji,WPR,,,,
2025-03-09,FIN,Finland,EUR,,,,
2025-03-09,FRA,France,EUR,3,2,13,15
2025-03-09,GUF,French Guiana,AMR,,,,
2025-03-09,PYF,French Polynesia,WPR,,,,
2025-03-09,GAB,Gabon,AFR,,,,
2025-03-09,GMB,Gambia,AFR,,,,
2025-03-09,GEO,Georgia,EUR,,,,
2025-03-09,DEU,Germany,EUR,,,,
2025-03-09,GHA,Ghana,AFR,,,,
2025-03-09,GIB,Gibraltar,EUR,,,,
2025-03-09,GRC,Greece,EUR,90,1,539,5
2025-03-09,GRL,Greenland,EUR,,,,
2025-03-09,GRD,Grenada,AMR,,,,
2025-03-09,GLP,Guadeloupe,AMR,,,,
2025-03-09,GUM,Guam,WPR,,,,
2025-03-09,GTM,Guatemala,AMR,1,0,5,0
2025-03-09,GGY,Guernsey,EUR,,,,
2025-03-09,GIN,Guinea,AFR,,,,
2025-03-09,GNB,Guinea-Bissau,AFR,,,,
2025-03-09,GUY,Guyana,AMR,0,0,0,0
2025-03-09,HTI,Haiti,AMR,0,0,0,0
2025-03-09,VAT,Holy See,EUR,,,,
2025-03-09,HND,Honduras,AMR,1,0,1,0
2025-03-09,HUN,Hungary,EUR,,,,
2025-03-09,ISL,Iceland,EUR,,,,
2025-03-09,IND,India,SEAR,,,,
2025-03-09,IDN,Indonesia,SEAR,,,,
2025-03-09,XXL,International Commercial Vessel,OTHER,,,,
2025-03-09,XXF,International Conveyance (American Samoa),OTHER,,,,
2025-03-09,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2025-03-09,XXI,International Conveyance (Kiribati),OTHER,,,,
2025-03-09,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2025-03-09,XXH,International Conveyance (Vanuatu),OTHER,,,,
2025-03-09,IRN,Iran (Islamic Republic Of),EMR,,,,
2025-03-09,IRQ,Iraq,EMR,,,,
2025-03-09,IRL,Ireland,EUR,47,,156,3
2025-03-09,IMN,Isle Of Man,EUR,,,,
2025-03-09,ISR,Israel,EUR,,,,
2025-03-09,ITA,Italy,EUR,88,6,441,45
2025-03-09,JAM,Jamaica,AMR,,,,
2025-03-09,JPN,Japan,WPR,,,,
2025-03-09,JEY,Jersey,EUR,,,,
2025-03-09,JOR,Jordan,EMR,,,,
2025-03-09,KAZ,Kazakhstan,EUR,,,,
2025-03-09,KEN,Kenya,AFR,,,,
2025-03-09,KIR,Kiribati,WPR,,,,
2025-03-09,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2025-03-09,KWT,Kuwait,EMR,,,,
2025-03-09,KGZ,Kyrgyzstan,EUR,,,,
2025-03-09,LAO,Lao People'S Democratic Republic,WPR,,,,
2025-03-09,LVA,Latvia,EUR,45,,119,
2025-03-09,LBN,Lebanon,EMR,,,,
2025-03-09,LSO,Lesotho,AFR,,,,
2025-03-09,LBR,Liberia,AFR,,,,
2025-03-09,LBY,Libya,EMR,,,,
2025-03-09,LIE,Liechtenstein,EUR,,,,
2025-03-09,LTU,Lithuania,EUR,11,0,58,3
2025-03-09,LUX,Luxembourg,EUR,,,,
2025-03-09,MDG,Madagascar,AFR,,,,
2025-03-09,MWI,Malawi,AFR,,,,
2025-03-09,MYS,Malaysia,WPR,,,,
2025-03-09,MDV,Maldives,SEAR,,,,
2025-03-09,MLI,Mali,AFR,,,,
2025-03-09,MLT,Malta,EUR,2,,5,1
2025-03-09,MHL,Marshall Islands,WPR,,,,
2025-03-09,MTQ,Martinique,AMR,,,,
2025-03-09,MRT,Mauritania,AFR,0,0,0,0
2025-03-09,MUS,Mauritius,AFR,,,3,0
2025-03-09,MYT,Mayotte,AFR,,,,
2025-03-09,MEX,Mexico,AMR,,,,
2025-03-09,FSM,Micronesia (Federated States Of),WPR,,,,
2025-03-09,MCO,Monaco,EUR,,,,
2025-03-09,MNG,Mongolia,WPR,,,,
2025-03-09,MNE,Montenegro,EUR,,,,
2025-03-09,MSR,Montserrat,AMR,,,,
2025-03-09,MAR,Morocco,EMR,,,,
2025-03-09,MOZ,Mozambique,AFR,,,,
2025-03-09,MMR,Myanmar,SEAR,,,,
2025-03-09,NAM,Namibia,AFR,,,,
2025-03-09,NRU,Nauru,WPR,,,,
2025-03-09,NPL,Nepal,SEAR,,,,
2025-03-09,NLD,Netherlands,EUR,,,,
2025-03-09,NCL,New Caledonia,WPR,,,,
2025-03-09,NZL,New Zealand,WPR,81,6,283,13
2025-03-09,NIC,Nicaragua,AMR,,,,
2025-03-09,NER,Niger,AFR,,,,
2025-03-09,NGA,Nigeria,AFR,,,,
2025-03-09,NIU,Niue,WPR,,,,
2025-03-09,MKD,North Macedonia,EUR,,,0,
2025-03-09,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2025-03-09,NOR,Norway,EUR,,,,
2025-03-09,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,,,,
2025-03-09,OMN,Oman,EMR,,,,
2025-03-09,PAK,Pakistan,EMR,,,,
2025-03-09,PLW,Palau,WPR,,,,
2025-03-09,PAN,Panama,AMR,,,10,10
2025-03-09,PNG,Papua New Guinea,WPR,,,,
2025-03-09,PRY,Paraguay,AMR,,,,
2025-03-09,PER,Peru,AMR,,,,
2025-03-09,PHL,Philippines,WPR,,,,
2025-03-09,PCN,Pitcairn Islands,WPR,,,,
2025-03-09,POL,Poland,EUR,39,,180,
2025-03-09,PRT,Portugal,EUR,0,,4,
2025-03-09,PRI,Puerto Rico,AMR,,,,
2025-03-09,QAT,Qatar,EMR,,,,
2025-03-09,KOR,Republic Of Korea,WPR,,,,
2025-03-09,MDA,Republic Of Moldova,EUR,,,,
2025-03-09,REU,Réunion,AFR,,,,
2025-03-09,ROU,Romania,EUR,,,,
2025-03-09,RUS,Russian Federation,EUR,,,2664,
2025-03-09,RWA,Rwanda,AFR,,,,
2025-03-09,BLM,Saint Barthélemy,AMR,,,,
2025-03-09,SHN,Saint Helena,AFR,,,,
2025-03-09,KNA,Saint Kitts And Nevis,AMR,,,,
2025-03-09,LCA,Saint Lucia,AMR,0,0,0,0
2025-03-09,MAF,Saint Martin,AMR,,,,
2025-03-09,SPM,Saint Pierre And Miquelon,AMR,,,,
2025-03-09,VCT,Saint Vincent And The Grenadines,AMR,,,,
2025-03-09,WSM,Samoa,WPR,,,,
2025-03-09,SMR,San Marino,EUR,,,,
2025-03-09,STP,Sao Tome And Principe,AFR,,,,
2025-03-09,SAU,Saudi Arabia,EMR,,,,
2025-03-09,SEN,Senegal,AFR,,,,
2025-03-09,SRB,Serbia,EUR,,,,
2025-03-09,SYC,Seychelles,AFR,,,,
2025-03-09,SLE,Sierra Leone,AFR,,,,
2025-03-09,SGP,Singapore,WPR,39,0,168,4
2025-03-09,SXM,Sint Maarten,AMR,,,,
2025-03-09,SVK,Slovakia,EUR,3,,13,1
2025-03-09,SVN,Slovenia,EUR,,,,
2025-03-09,SLB,Solomon Islands,WPR,,,,
2025-03-09,SOM,Somalia,EMR,,,,
2025-03-09,ZAF,South Africa,AFR,,,,
2025-03-09,SSD,South Sudan,AFR,,,,
2025-03-09,ESP,Spain,EUR,,,,
2025-03-09,LKA,Sri Lanka,SEAR,,,,
2025-03-09,SDN,Sudan,EMR,,,,
2025-03-09,SUR,Suriname,AMR,0,0,0,0
2025-03-09,SWE,Sweden,EUR,,,,5
2025-03-09,CHE,Switzerland,EUR,,,,
2025-03-09,SYR,Syrian Arab Republic,EMR,,,,
2025-03-09,TJK,Tajikistan,EUR,,,,
2025-03-09,THA,Thailand,SEAR,,,3665,
2025-03-09,GBR,The United Kingdom,EUR,,,,
2025-03-09,TLS,Timor-Leste,SEAR,,,,
2025-03-09,TGO,Togo,AFR,,,,
2025-03-09,TKL,Tokelau,WPR,,,,
2025-03-09,TON,Tonga,WPR,,,,
2025-03-09,TTO,Trinidad And Tobago,AMR,,,,
2025-03-09,TUN,Tunisia,EMR,,,,
2025-03-09,TUR,Turkey,EUR,,,,
2025-03-09,TKM,Turkmenistan,EUR,,,,
2025-03-09,TCA,Turks And Caicos Islands,AMR,0,0,0,0
2025-03-09,TUV,Tuvalu,WPR,,,,
2025-03-09,UGA,Uganda,AFR,,,,
2025-03-09,UKR,Ukraine,EUR,0,0,5,3
2025-03-09,ARE,United Arab Emirates,EMR,,,,
2025-03-09,TZA,United Republic Of Tanzania,AFR,,,,
2025-03-09,USA,United States Of America,AMR,684,,3180,
2025-03-09,VIR,United States Virgin Islands,AMR,,,,
2025-03-09,URY,Uruguay,AMR,1,0,16,2
2025-03-09,UZB,Uzbekistan,EUR,,,,
2025-03-09,VUT,Vanuatu,WPR,,,,
2025-03-09,VEN,Venezuela (Bolivarian Republic Of),AMR,,,,
2025-03-09,VNM,Viet Nam,WPR,,,,
2025-03-09,WLF,Wallis And Futuna,WPR,,,,
2025-03-09,YEM,Yemen,EMR,,,,
2025-03-09,ZMB,Zambia,AFR,,,,
2025-03-09,ZWE,Zimbabwe,AFR,,,,
2025-03-02,AFG,Afghanistan,EMR,,,,
2025-03-02,ALB,Albania,EUR,,,,
2025-03-02,DZA,Algeria,AFR,,,,
2025-03-02,ASM,American Samoa,WPR,,,,
2025-03-02,AND,Andorra,EUR,,,,
2025-03-02,AGO,Angola,AFR,,,,
2025-03-02,AIA,Anguilla,AMR,,,,
2025-03-02,ATG,Antigua And Barbuda,AMR,,,,
2025-03-02,ARG,Argentina,AMR,22,,113,
2025-03-02,ARM,Armenia,EUR,,,,
2025-03-02,ABW,Aruba,AMR,,,,
2025-03-02,AUS,Australia,WPR,,6,,27
2025-03-02,AUT,Austria,EUR,,,,
2025-03-02,AZE,Azerbaijan,EUR,,,,
2025-03-02,BHS,Bahamas,AMR,,,,
2025-03-02,BHR,Bahrain,EMR,,,,
2025-03-02,BGD,Bangladesh,SEAR,,,,
2025-03-02,BRB,Barbados,AMR,,,,
2025-03-02,BLR,Belarus,EUR,,,,
2025-03-02,BEL,Belgium,EUR,,,,
2025-03-02,BLZ,Belize,AMR,,,,
2025-03-02,BEN,Benin,AFR,,,,
2025-03-02,BMU,Bermuda,AMR,,,,
2025-03-02,BTN,Bhutan,SEAR,,,,
2025-03-02,BOL,Bolivia (Plurinational State Of),AMR,0,0,1,0
2025-03-02,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2025-03-02,BIH,Bosnia And Herzegovina,EUR,0,0,1,0
2025-03-02,BWA,Botswana,AFR,,,,
2025-03-02,BRA,Brazil,AMR,300,75,1297,390
2025-03-02,VGB,British Virgin Islands,AMR,0,0,0,0
2025-03-02,BRN,Brunei Darussalam,WPR,0,0,1,0
2025-03-02,BGR,Bulgaria,EUR,,,,
2025-03-02,BFA,Burkina Faso,AFR,,,,
2025-03-02,BDI,Burundi,AFR,,,,
2025-03-02,CPV,Cabo Verde,AFR,,,,
2025-03-02,KHM,Cambodia,WPR,,,,
2025-03-02,CMR,Cameroon,AFR,,,,
2025-03-02,CAN,Canada,AMR,,,,
2025-03-02,CYM,Cayman Islands,AMR,,,,
2025-03-02,CAF,Central African Republic,AFR,,,,
2025-03-02,TCD,Chad,AFR,,,,
2025-03-02,CHL,Chile,AMR,8,2,29,13
2025-03-02,CHN,China,WPR,,,,
2025-03-02,COL,Colombia,AMR,139,0,404,0
2025-03-02,COM,Comoros,AFR,,,,
2025-03-02,COG,Congo,AFR,,,,
2025-03-02,COK,Cook Islands,WPR,,,,
2025-03-02,CRI,Costa Rica,AMR,0,0,34,3
2025-03-02,CIV,Côte D’Ivoire,AFR,,,,
2025-03-02,HRV,Croatia,EUR,,,,
2025-03-02,CUB,Cuba,AMR,,,,
2025-03-02,CUW,Curaçao,AMR,,,,
2025-03-02,CYP,Cyprus,EUR,,,,
2025-03-02,CZE,Czechia,EUR,20,2,59,2
2025-03-02,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2025-03-02,COD,Democratic Republic Of The Congo,AFR,,,,
2025-03-02,DNK,Denmark,EUR,46,,232,
2025-03-02,DJI,Djibouti,EMR,,,,
2025-03-02,DMA,Dominica,AMR,,,,
2025-03-02,DOM,Dominican Republic,AMR,,,,
2025-03-02,ECU,Ecuador,AMR,,,11,1
2025-03-02,EGY,Egypt,EMR,,,,
2025-03-02,SLV,El Salvador,AMR,,,,
2025-03-02,GNQ,Equatorial Guinea,AFR,,,,
2025-03-02,ERI,Eritrea,AFR,,,,
2025-03-02,EST,Estonia,EUR,14,1,88,8
2025-03-02,SWZ,Eswatini,AFR,,,,
2025-03-02,ETH,Ethiopia,AFR,,,,
2025-03-02,FLK,Falkland Islands (Malvinas),AMR,,,,
2025-03-02,FRO,Faroe Islands,EUR,,,,
2025-03-02,FJI,Fiji,WPR,,,,
2025-03-02,FIN,Finland,EUR,,,,
2025-03-02,FRA,France,EUR,5,4,21,23
2025-03-02,GUF,French Guiana,AMR,,,,
2025-03-02,PYF,French Polynesia,WPR,,,,
2025-03-02,GAB,Gabon,AFR,,,,
